Item Name,Serving Size,Protein (g),Total Fat (g),Carbohydrates (g),Sugar (g),Fiber (g),Sodium (mg),Cholesterol (mg),Pakistani
"Beverages, Lemonade, powder",Not specified,0.0,1.05,97.6,94.7,0.4,51.0,0.0,True
"Cream substitute, powdered",Not specified,2.48,32.9,59.3,7.77,0.0,124.0,0.0,True
"Dessert topping, powdered",Not specified,4.9,39.9,52.5,52.5,0.0,122.0,0.0,True
"Egg substitute, powder",Not specified,55.5,13.0,21.8,21.8,0.0,800.0,572.0,True
"Spices, curry powder",Not specified,14.3,14.0,55.8,2.76,53.2,52.0,0.0,True
"Spices, garlic powder",Not specified,16.6,0.73,72.7,2.43,9.0,60.0,0.0,True
"Spices, onion powder",Not specified,10.4,1.04,79.1,6.63,15.2,73.0,0.0,True
"Chili with beans, canned",Not specified,6.12,3.76,13.2,1.65,3.3,423.0,17.0,True
"Bananas, dehydrated, or banana powder",Not specified,3.89,1.81,88.3,47.3,9.9,3.0,0.0,True
"Beverages, Cocoa mix, powder",Not specified,6.67,4.0,83.7,65.6,3.7,504.0,0.0,True
"Beverages, rich chocolate, powder",Not specified,0.0,0.0,93.0,81.8,0.0,636.0,0.0,True
"Cocoa, dry powder, unsweetened",Not specified,19.6,13.7,57.9,1.75,37.0,21.0,0.0,True
"Cream substitute, flavored, powdered",Not specified,0.68,21.5,75.4,58.0,1.2,123.0,0.0,True
"Cream substitute, powdered, light",Not specified,1.9,15.7,73.4,73.4,0.0,229.0,0.0,True
"Gelatins, dry powder, unsweetened",Not specified,85.6,0.1,0.0,0.0,0.0,196.0,0.0,True
"Gravy, mushroom, dry, powder",Not specified,10.0,4.0,64.7,3.26,4.8,6580.0,3.0,True
"Gravy, pork, dry, powder",Not specified,8.78,8.63,63.6,24.7,2.4,5360.0,10.0,True
"Lemonade, powder, prepared with water",Not specified,0.0,0.04,3.59,3.5,0.0,6.0,0.0,True
"Chili with beans, microwavable bowls",Not specified,5.85,3.68,10.9,1.84,2.9,385.0,10.0,True
"Chili, no beans, canned entree",Not specified,7.53,7.1,6.1,1.1,0.5,411.0,21.0,True
"Peppers, chili, green, canned",Not specified,0.72,0.27,4.6,0.0,1.7,397.0,0.0,True
"Beverages, chocolate powder, no sugar added",Not specified,9.09,4.5,68.3,27.3,9.1,500.0,0.0,True
"Beverages, coffee, instant, decaffeinated, powder",Not specified,11.6,0.2,76.0,0.0,0.0,23.0,0.0,True
"Beverages, coffee, instant, regular, powder",Not specified,12.2,0.5,75.4,0.0,0.0,37.0,0.0,True
"Beverages, lemonade-flavor drink, powder",Not specified,0.0,1.01,97.9,97.2,0.0,130.0,0.0,True
"Beverages, OVALTINE, chocolate malt powder",Not specified,0.0,0.0,93.0,72.7,0.0,530.0,0.0,True
"Beverages, OVALTINE, Classic Malt powder",Not specified,0.0,0.0,93.3,63.6,0.0,636.0,0.0,True
"Beverages, Protein powder soy based",Not specified,55.6,5.56,28.9,22.2,6.7,733.0,0.0,True
"Beverages, Protein powder whey based",Not specified,78.1,1.56,6.25,0.0,3.1,156.0,16.0,True
"Beverages, tea, instant, unsweetened, powder",Not specified,20.2,0.0,58.7,5.53,8.5,72.0,0.0,True
"Beverages, Whey protein powder isolate",Not specified,58.1,1.16,29.1,1.16,0.0,372.0,12.0,True
"Beverages, Whiskey sour mix, powder",Not specified,0.6,0.1,97.3,97.3,0.0,274.0,0.0,True
"Butter replacement, without fat, powder",Not specified,2.0,1.0,89.0,5.3,0.0,1200.0,2.0,True
"Soup, cream of vegetable, dry, powder",Not specified,8.0,24.1,52.1,17.5,3.0,3860.0,2.0,True
"Strawberry-flavor beverage mix, powder",Not specified,0.1,0.2,99.1,95.4,0.0,38.0,0.0,True
"Sweeteners, tabletop, fructose, dry, powder",Not specified,0.0,0.0,100.0,92.7,0.0,12.0,0.0,True
"Cabbage, red, raw",Not specified,1.24,0.214,6.79,0.0,0.0,11.7,0.0,True
"Cabbage, red, raw",Not specified,1.43,0.16,7.37,3.83,2.1,27.0,0.0,True
"Onions, red, raw",Not specified,0.94,0.1,9.93,0.0,2.2,1.0,0.0,True
"Vinegar, red wine",Not specified,0.04,0.0,0.27,0.0,0.0,8.0,0.0,True
BLACK PEPPER,0.6000000238418579 g,0.0,0.0,167.0,0.0,41.7,0.0,0.0,True
"Spices, pepper, black",Not specified,10.4,3.26,64.0,0.64,25.3,20.0,0.0,True
"Pepper, banana, raw",Not specified,1.66,0.45,5.35,1.95,3.4,13.0,0.0,True
"Peppers, ancho, dried",Not specified,11.9,8.2,51.4,0.0,21.6,43.0,0.0,True
"Peppers, hungarian, raw",Not specified,0.8,0.41,6.7,3.53,1.0,1.0,0.0,True
"Peppers, jalapeno, raw",Not specified,0.91,0.37,6.5,4.12,2.8,3.0,0.0,True
"Peppers, pasilla, dried",Not specified,12.4,15.8,51.1,0.0,26.8,89.0,0.0,True
"Peppers, serrano, raw",Not specified,1.74,0.44,6.7,3.83,3.7,10.0,0.0,True
"Spices, pepper, white",Not specified,10.4,2.12,68.6,0.0,26.2,5.0,0.0,True
"Currants, european black, raw",Not specified,1.4,0.41,15.4,0.0,0.0,2.0,0.0,True
"Nuts, walnuts, black, dried",Not specified,24.1,59.3,9.58,1.1,6.8,2.0,0.0,True
"Plum, black, with skin, raw",Not specified,0.578,0.282,13.5,0.0,1.35,0.0,0.0,True
"Rice, black, unenriched, raw",Not specified,7.57,3.44,77.2,0.0,4.18,0.0,0.0,True
"Beans, black, mature seeds, raw",Not specified,21.6,1.42,62.4,2.12,15.5,5.0,0.0,True
"Beans, Dry, Black (0% moisture)",Not specified,24.4,1.45,0.0,0.0,4.2,0.0,0.0,True
"Bear, black, meat (Alaska Native)",Not specified,20.1,8.3,0.0,0.0,0.0,0.0,0.0,True
"Beverages, tea, black, ready to drink",Not specified,0.0,0.0,0.0,0.0,0.0,2.0,0.0,True
"Fish, caviar, black and red, granular",Not specified,24.6,17.9,4.0,0.0,0.0,1500.0,588.0,True
"Restaurant, Latino, black bean soup",Not specified,5.1,2.57,14.8,0.89,4.9,311.0,1.0,True
SILK Black Cherry soy yogurt,Not specified,2.35,1.18,17.1,11.8,0.6,12.0,0.0,True
"Soup, black bean, canned, condensed",Not specified,4.83,1.32,15.4,2.49,6.8,970.0,0.0,True
"Peppered loaf, pork, beef",Not specified,17.3,6.37,4.53,4.61,0.0,732.0,46.0,True
"Peppers, bell, green, raw",Not specified,0.715,0.106,4.78,0.0,0.942,0.0,0.0,True
"Peppers, bell, orange, raw",Not specified,0.882,0.156,6.7,0.0,0.967,0.0,0.0,True
"Peppers, bell, red, raw",Not specified,0.896,0.126,6.65,0.0,1.16,0.0,0.0,True
"Peppers, bell, yellow, raw",Not specified,0.819,0.121,6.6,0.0,1.07,0.0,0.0,True
"Peppers, chili, green, canned",Not specified,0.72,0.27,4.6,0.0,1.7,397.0,0.0,True
"Peppers, hot pickled, canned",Not specified,0.8,0.4,4.56,1.6,2.6,1430.0,0.0,True
"Peppers, sweet, green, raw",Not specified,0.86,0.17,4.64,2.4,1.7,3.0,0.0,True
"Peppers, sweet, green, sauteed",Not specified,0.78,11.8,4.22,2.17,1.8,17.0,0.0,True
"Peppers, sweet, red, raw",Not specified,0.99,0.3,6.03,4.2,2.1,4.0,0.0,True
"Peppers, sweet, red, sauteed",Not specified,1.04,12.8,6.57,4.28,1.8,21.0,0.0,True
"Peppers, sweet, yellow, raw",Not specified,1.0,0.21,6.32,0.0,0.9,2.0,0.0,True
"Spices, pepper, red or cayenne",Not specified,12.0,17.3,56.6,10.3,27.2,30.0,0.0,True
"Beans, black turtle, mature seeds, canned",Not specified,6.03,0.29,16.6,0.23,6.9,384.0,0.0,True
"Beans, black turtle, mature seeds, raw",Not specified,21.2,0.9,63.2,2.12,15.5,9.0,0.0,True
"Beverages, tea, black, ready to drink, decaffeinated",Not specified,0.0,0.0,8.75,7.92,0.0,8.0,0.0,True
"Peppers, hot chile, sun-dried",Not specified,10.6,5.81,69.9,41.1,28.7,91.0,0.0,True
"Peppers, hot chili, green, raw",Not specified,2.0,0.2,9.46,5.1,1.5,7.0,0.0,True
"Peppers, hot chili, red, raw",Not specified,1.87,0.44,8.81,5.3,1.5,9.0,0.0,True
"Peppers, jalapeno, canned, solids and liquids",Not specified,0.92,0.94,4.74,2.14,2.6,1670.0,0.0,True
"Peppers, sweet, red, freeze-dried",Not specified,17.9,3.0,68.7,40.8,21.3,193.0,0.0,True
"Sauce, ready-to-serve, pepper or hot",Not specified,0.51,0.37,1.75,1.26,0.3,2640.0,0.0,True
"Sauce, ready-to-serve, pepper, TABASCO",Not specified,1.29,0.76,0.8,0.13,0.6,633.0,0.0,True
"Beans, black, canned, sodium added, drained and rinsed",Not specified,6.91,1.27,19.8,0.0,0.0,218.0,0.0,True
"Beans, black, mature seeds, canned, low sodium",Not specified,6.03,0.29,16.6,0.23,6.9,138.0,0.0,True
"Beans, black, mature seeds, cooked, boiled, with salt",Not specified,8.86,0.54,23.7,0.32,8.7,237.0,0.0,True
"Beverages, NESTEA, tea, black, ready-to-drink, lemon",Not specified,0.0,0.0,9.09,9.09,0.0,21.0,0.0,True
"Beverages, tea, black, brewed, prepared with distilled water",Not specified,0.0,0.0,0.3,0.0,0.0,0.0,0.0,True
"Beverages, tea, black, brewed, prepared with tap water",Not specified,0.0,0.0,0.3,0.0,0.0,3.0,0.0,True
"Spices, cloves, ground",Not specified,5.97,13.0,65.5,2.38,33.9,277.0,0.0,True
"CLOVE AND CINNAMON TEA, CLOVE AND CINNAMON",1.399999976158142 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"CLOVE AND CINNAMON TEA, CLOVE; CINNAMON",1.399999976158142 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CLOVES GROUND,0.5 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CLOVES WHOLE,0.5 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
GARLIC CLOVES,5.0 g,0.0,0.0,20.0,0.0,0.0,40.0,0.0,True
GROUND CLOVES,0.7 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
GROUND CLOVES,0.5 g,0.0,0.0,0.0,0.0,50.0,0.0,0.0,True
WHOLE CLOVES,0.4000000059604645 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
WHOLE CLOVES,42.52000045776367 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
WHOLE CLOVES,2.0999999046325684 g,4.76,14.3,66.7,0.0,33.3,286.0,0.0,True
WHOLE CLOVES,0.5 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"DELICIAS, GARLIC CLOVES",15.0 g,0.0,0.0,13.3,0.0,0.0,1800.0,0.0,True
GARLIC CLOVES IN BRINE,15.0 g,0.0,0.0,6.67,6.67,0.0,1200.0,0.0,True
GARLIC CLOVES WITH SPICES,15.0 g,40.0,0.0,6.67,6.67,0.0,1200.0,0.0,True
"NAPOLEON, GARLIC CLOVES",12.0 g,0.0,0.0,8.33,0.0,0.0,1670.0,0.0,True
PEELED GARLIC CLOVES,4.0 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
PEELED GARLIC CLOVES,4.0 GRM,0.0,0.0,25.0,0.0,0.0,0.0,0.0,True
PEELED GARLIC CLOVES,4.0 GRM,0.0,0.0,25.0,0.0,0.0,0.0,0.0,True
ROASTED GARLIC CLOVES,30.0 g,6.67,3.33,33.3,0.0,3.3,217.0,0.0,True
"BASMATI RICE SEASONED WITH CLOVES & CARDAMOM, BASMATI SEASONED WITH CLOVES & CARDAMOM",124.0 g,4.03,1.61,35.5,0.0,2.4,0.0,0.0,True
"CINNAMON ORANGE & CLOVE HOT CHOCOLATE MIX, CINNAMON ORANGE & CLOVE",12.0 GRM,8.33,12.5,83.3,58.3,16.7,0.0,0.0,True
"CINNAMON, ORANGE & CLOVE SPICED APPLE CIDER, CINNAMON, ORANGE & CLOVE",240.0 MLT,0.0,0.0,11.7,11.7,0.0,15.0,0.0,True
100% ORGANIC WHOLE CLOVES,0.699999988079071 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CLOVE WHOLE ORGANIC SPICES,2.0999999046325684 g,0.0,0.0,47.6,0.0,47.6,238.0,0.0,True
"FIRESIDE BAR, CINNAMON & CLOVES",17.0 g,11.8,35.3,47.1,29.4,17.6,29.0,0.0,True
GARLIC CLOVES WITH FINE HERBS,15.0 g,0.0,0.0,13.3,0.0,0.0,1800.0,0.0,True
"ICE CHIPS, CANDY CLOVE",2.0 g,0.0,0.0,100.0,0.0,0.0,0.0,0.0,True
ITALIAN ROASTED GARLIC CLOVES,43.0 g,9.3,0.0,48.8,2.33,2.3,488.0,0.0,True
WHOLE GARLIC CLOVES IN BRINE,30.0 g,3.33,0.0,16.7,0.0,0.8,800.0,0.0,True
WHOLE PEELED GARLIC CLOVES,30.0 GRM,6.67,0.0,33.3,0.0,3.3,2370.0,0.0,True
"HARMLESS HARVEST, 100% RAW COCONUT WATER, CINNAMON & CLOVE, CINNAMON & CLOVE",240.0 MLT,0.0,0.0,5.83,5.0,0.4,2.0,0.0,True
"CINNAMON, GINGER AND CLOVE STRESS RELIEF HERBAL TEA TONIC, CINNAMON, GINGER AND CLOVE",240.0 ml,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"GARLIC WHOLE CLOVE IN BRINE, GARLIC",15.0 g,0.0,0.0,13.3,0.0,0.0,933.0,0.0,True
"PICKLED GARLIC WHOLE CLOVES, PICKLED",30.0 MLT,3.33,0.0,20.0,3.33,0.0,1930.0,0.0,True
"DELI PEAR CLOVE ELDERBERRY FLAVORED WHITE BREWED ICED TEA, DELI PEAR CLOVE ELDERBERRY",360.0 MLT,0.0,0.0,7.78,7.78,0.0,3.0,0.0,True
"VICTORIA, GARLIC CLOVES, PEELED AND READY TO USE",4.0 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
HIBISCUS-CLOVE-ORANGE BOTANICAL INFUSED SYRUP,15.0 ml,0.0,0.0,40.0,40.0,0.0,0.0,0.0,True
"CINNAMON, LEMON, CHERRY, CLOVE, PEPPERMINT HAND SPUN RIBBON CANDY, CINNAMON, LEMON, CHERRY, CLOVE, PEPPERMINT",21.0 g,0.0,0.0,90.5,81.0,4.8,0.0,0.0,True
"COLD-PRESSED SPICED APPLE CIDER WITH APPLE CINNAMON & CLOVE FRUIT JUICE DRINK, APPLE CINNAMON & CLOVE",240.0 ml,0.0,0.0,11.2,9.58,0.0,4.0,0.0,True
"GREENSPICE INSPIRED FOODS, CACAO CLOVE SPICED FUDGE",20.0 g,5.0,25.0,65.0,60.0,6.5,0.0,0.0,True
"ORGANIC NUTRITION BAR, NUTS CINNA-CLOVE HONEY",45.0 g,13.3,37.8,37.8,22.2,6.7,167.0,0.0,True
"TERRAPIN RIDGE FARMS, CINNAMON, CLOVE TOMATO JAM",16.0 g,0.0,0.0,50.0,50.0,0.0,0.0,0.0,True
"PEPPERMINT, WINTERGREEN, ANISE ORANGE, CINNAMON & CLOVE FLAVORED SPICE DROPS JELLIES, PEPPERMINT, WINTERGREEN, ANISE ORANGE, CINNAMON & CLOVE",29.0 GRM,0.0,0.0,82.8,58.6,0.0,17.0,0.0,True
"SPICE DROPS, PEPPERMINT, CLOVE, WINTERGREEN, CINNAMON, LICORICE, SPEARMINT",30.0 g,0.0,0.0,83.3,70.0,0.0,0.0,0.0,True
"ANISE, PEPPERMINT, SPEARMINT, CINNAMON, SASSAFRAS, WINTERGREEN AND CLOVE SPICED JUMBO JELLY BEANS, ANISE, PEPPERMINT, SPEARMINT, CINNAMON, SASSAFRAS, WINTERGREEN AND CLOVE",30.0 g,0.0,0.0,93.3,73.3,0.0,0.0,0.0,True
"HONEY BOURBON WITH CLOVE, CHIPOTLE PEPPER & GARLIC MARINADE, HONEY BOURBON",15.0 ml,0.0,0.0,33.3,26.7,0.0,2800.0,0.0,True
"PASTA SAUCE WITH EXTRA VIRGIN OLIVE OIL, TOMATO CINNAMON & CLOVE",125.0 g,1.6,1.6,7.2,6.4,4.0,536.0,0.0,True
"SPICE DROPS, PEPPERMINT, WINTERGREEN, ANISE ORANGE, CINNAMON & CLOVE JELLIES",29.0 GRM,0.0,0.0,82.8,65.5,0.0,17.0,0.0,True
"SPICE DROPS FLAVORED SUGAR SANDED JELLIES WITH PEPPERMINT, CLOVE, WINTERGREEN, CINNAMON, LICORICE AND SPEARMINT, SPICE DROPS, PEPPERMINT, CLOVE, WINTERGREEN, CINNAMON, LICORICE AND SPEARMINT",30.0 g,0.0,0.0,83.3,70.0,0.0,0.0,0.0,True
CINNAMON,0.5 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CINNAMON,0.6000000238418579 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CINNAMON,0.6000000238418579 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CINNAMON,0.6000000238418579 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CINNAMON,0.6000000238418579 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CINNAMON,1.5 g,0.0,0.0,66.7,0.0,0.0,0.0,0.0,True
"Bread, cinnamon",Not specified,7.05,5.29,44.4,14.1,3.5,388.0,0.0,True
"Muffins, English, raisin-cinnamon (includes apple-cinnamon)",Not specified,7.91,1.8,48.1,14.8,2.6,299.0,0.0,True
"Bagels, cinnamon-raisin",Not specified,9.8,1.7,55.2,5.98,2.3,407.0,0.0,True
"Spices, cinnamon, ground",Not specified,3.99,1.24,80.6,2.17,53.1,10.0,0.0,True
"Muffins, English, raisin-cinnamon, toasted (includes apple-cinnamon)",Not specified,8.87,2.21,55.0,13.3,3.0,342.0,0.0,True
"Bagels, cinnamon-raisin, toasted",Not specified,10.6,1.8,59.3,6.43,2.5,370.0,0.0,True
"Danish pastry, cinnamon, enriched",Not specified,7.0,22.4,44.6,19.8,1.3,414.0,21.0,True
"Danish pastry, cinnamon, unenriched",Not specified,7.0,22.4,44.6,0.0,1.2,371.0,21.0,True
"Fast foods, miniature cinnamon rolls",Not specified,7.02,18.0,53.4,18.0,2.2,554.0,21.0,True
"Toaster pastries, brown-sugar-cinnamon",Not specified,4.06,7.98,72.6,27.2,2.3,361.0,0.0,True
"Cinnamon buns, frosted (includes honey buns)",Not specified,4.45,26.6,48.6,25.7,1.2,305.0,5.0,True
"Pillsbury, Cinnamon Rolls with Icing, refrigerated dough",Not specified,4.34,11.3,53.4,21.3,1.4,780.0,0.0,True
"Sweet rolls, cinnamon, commercially prepared with raisins",Not specified,6.2,16.4,50.9,31.7,2.4,304.0,66.0,True
"Sweet rolls, cinnamon, refrigerated dough with frosting",Not specified,5.0,12.2,51.6,0.0,0.0,765.0,0.0,True
"Cereals ready-to-eat, QUAKER, Oatmeal Squares, cinnamon",Not specified,11.2,4.88,78.1,16.7,8.7,344.0,0.0,True
"Cereals, oats, instant, fortified, with cinnamon and spice, dry",Not specified,9.53,4.84,76.1,25.3,8.0,434.0,0.0,True
"Cereals, QUAKER, Instant Oatmeal, apples and cinnamon, dry",Not specified,8.62,4.61,76.7,28.9,8.3,454.0,0.0,True
"Cereals, QUAKER, Instant Oatmeal, Cinnamon-Spice, dry",Not specified,10.4,5.1,74.5,21.1,8.2,416.0,0.0,True
"Cereals, QUAKER, Instant Oatmeal, weight control, cinnamon",Not specified,16.5,6.28,64.2,1.27,13.0,618.0,1.0,True
"Cookies, graham crackers, plain or honey (includes cinnamon)",Not specified,6.69,10.6,77.7,24.8,3.4,516.0,0.0,True
"Sweet rolls, cinnamon, refrigerated dough with frosting, baked",Not specified,5.4,13.2,56.1,0.0,0.0,832.0,0.0,True
"Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon",Not specified,6.19,2.3,85.8,17.8,3.8,13.0,0.0,True
"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, enriched",Not specified,6.8,23.3,46.7,0.0,2.0,351.0,32.0,True
"Cake, coffeecake, cinnamon with crumb topping, commercially prepared, unenriched",Not specified,6.8,23.3,46.7,0.0,2.0,351.0,32.0,True
"Cake, coffeecake, cinnamon with crumb topping, dry mix, prepared",Not specified,5.5,9.6,52.8,29.5,1.2,421.0,49.0,True
"Cereals ready-to-eat, MALT-O-MEAL, CINNAMON TOASTERS",Not specified,3.32,12.1,78.3,32.9,5.0,473.0,0.0,True
"Cereals ready-to-eat, QUAKER, MOTHER'S Cinnamon Oat Crunch",Not specified,10.6,4.56,79.8,25.4,8.1,275.0,0.0,True
"Cereals ready-to-eat, QUAKER, QUAKER OAT CINNAMON LIFE",Not specified,9.14,4.1,79.0,25.2,6.3,463.0,0.0,True
"Cereals, oats, instant, fortified, with cinnamon and spice, prepared with water",Not specified,2.37,1.21,19.0,6.31,2.0,111.0,0.0,True
"Cereals, QUAKER, Instant Oatmeal, Apple and Cinnamon, reduced sugar",Not specified,10.3,5.64,72.2,17.8,9.7,535.0,0.0,True
"Cereals, QUAKER, Instant Oatmeal, Cinnamon Spice, reduced sugar",Not specified,11.3,6.11,69.4,11.9,8.8,760.0,0.0,True
"Cereals, QUAKER, Instant Oatmeal, Cinnamon Swirl, high fiber",Not specified,8.79,4.8,75.7,14.7,22.3,473.0,0.0,True
"Cereals ready-to-eat, POST HONEY BUNCHES OF OATS with cinnamon bunches",Not specified,7.1,5.0,82.8,20.4,5.8,464.0,0.0,True
"Danish pastry, fruit, unenriched (includes apple, cinnamon, raisin, strawberry)",Not specified,5.4,18.5,47.8,0.0,1.9,354.0,40.0,True
"Danish pastry, fruit, enriched (includes apple, cinnamon, raisin, lemon, raspberry, strawberry)",Not specified,5.4,18.5,47.8,27.5,1.9,445.0,114.0,True
"CINNAMON BUNS, CINNAMON, CINNAMON",51.0 g,13.7,2.94,52.9,15.7,11.8,431.0,10.0,True
"CINNAMON BREAD WITH CINNAMON BURSTS, CINNAMON",38.0 GRM,7.89,6.58,52.6,15.8,2.6,421.0,0.0,True
"KROGER, CINNAMON DANISH, CINNAMON, CINNAMON",56.0 g,5.36,16.1,50.0,26.8,1.8,357.0,9.0,True
"CINNAMON ROLLS, CINNAMON",47.0 GRM,4.26,12.8,53.2,27.7,0.0,362.0,21.0,True
"APPLESAUCE WITH CINNAMON, CINNAMON",90.0 g,0.0,0.0,16.7,13.3,1.1,6.0,0.0,True
"APPLESAUCE WITH CINNAMON, CINNAMON",90.0 g,0.0,0.0,15.6,13.3,2.2,0.0,0.0,True
"CINNAMON ALMONDS, CINNAMON",30.0 g,16.7,45.0,28.3,13.3,11.7,77.0,0.0,True
"CINNAMON ALMONDS, CINNAMON",28.0 GRM,10.7,25.0,64.3,53.6,7.1,0.0,0.0,True
"CINNAMON ALMONDS, CINNAMON",57.0 g,10.5,24.6,61.4,52.6,7.0,0.0,0.0,True
CARDAMOM,0.5 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"Spices, cardamom",Not specified,10.8,6.7,68.5,0.0,28.0,18.0,0.0,True
"CARDAMOM SYRUP, CARDAMOM",28.0 g,0.0,0.0,53.6,53.6,0.0,0.0,0.0,True
"CARDAMOM COCOA MIX, CARDAMOM",34.0 GRM,5.88,4.41,85.3,61.8,11.8,132.0,0.0,True
"TURKISH COFFEE WITH CARDAMOM, CARDAMOM",5.0 g,20.0,10.0,60.0,0.0,40.0,0.0,0.0,True
"CARDAMOM CHAI BAR, CARDAMOM CHAI",40.0 g,22.5,37.5,27.5,7.5,15.0,188.0,0.0,True
"CARDAMOM INSTA CHAI PREMIX, CARDAMOM",22.0 GRM,9.09,6.82,45.4,27.3,0.0,136.0,0.0,True
"CARDAMOM PLANT-BASED GELATO, CARDAMOM",118.0 ml,1.69,9.32,14.4,14.4,0.0,13.0,0.0,True
"PEAR & CARDAMOM YOGHURT, PEAR & CARDAMOM",227.0 g,5.29,4.85,12.8,10.1,0.4,66.0,18.0,True
CARDAMOM POWDER,0.5 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CARDAMOM SPICE,15.0 ml,0.0,0.0,113.0,113.0,0.0,0.0,0.0,True
CARDAMOM WHOLE,1.0 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
GROUND CARDAMOM,0.7 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
ORGANIC CARDAMOM,0.6000000238418579 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"BLUEBERRY & CARDAMOM PROBIOTIC YOGURT, BLUEBERRY & CARDAMOM",15.0 g,73.3,30.0,73.3,60.0,6.7,333.0,100.0,True
"CARDAMOM PISTACHIO ICE CREAM, CARDAMOM PISTACHIO",84.0 g,9.52,11.9,11.9,9.52,2.4,48.0,48.0,True
"CARDAMOM SNICKERDOODLE COOKIE MIX, CARDAMOM SNICKERDOODLE",30.0 g,6.67,0.0,83.3,46.7,0.0,333.0,0.0,True
"ORANGE CARDAMOM ICE CREAM, ORANGE CARDAMOM",113.0 g,2.65,16.8,19.5,18.6,0.0,58.0,71.0,True
"ORANGE CARDAMOM UNCURED SALAMI, ORANGE CARDAMOM",28.0 GRM,25.0,32.1,7.14,0.0,0.0,1860.0,71.0,True
"OVERNIGHT OATS WITH COCONUT & CARDAMOM, COCONUT & CARDAMOM",170.0 g,4.71,10.0,18.8,4.71,3.5,88.0,0.0,True
"PUMPKIN CARDAMOM PASTA SAUCE, PUMPKIN CARDAMOM",118.0 g,0.85,5.93,11.9,7.63,1.7,398.0,4.0,True
"TURKISH ROASTED AND GROUND WITH CARDAMOM COFFEE, CARDAMOM",5.0 GRM,20.0,10.0,60.0,0.0,40.0,0.0,0.0,True
"CARDAMOM ORANGE BRIOCHE TREE ROLLS, CARDAMOM ORANGE",77.0 g,9.09,15.6,39.0,7.79,1.3,338.0,130.0,True
"CARDAMOM ORGANIC LOW FAT ICE CREAM, CARDAMOM",87.0 g,8.05,2.3,19.5,8.05,8.0,52.0,69.0,True
"CARDAMOM ORIGINAL GROUND ROASTED COFFEE, CARDAMOM ORIGINAL",5.0 GRM,20.0,14.0,64.0,0.0,0.0,20.0,0.0,True
"CARDAMOM SPICE DAIRY-FREE GELATO, CARDAMOM SPICE",93.0 GRM,3.23,14.0,22.6,19.4,1.1,54.0,0.0,True
"DAD'S CARDAMOM ORGANIC ICE CREAM, DAD'S CARDAMOM",103.0 g,3.88,13.6,21.4,20.4,0.0,49.0,63.0,True
"GREEN TEA CARDAMOM BAGS, GREEN TEA CARDAMOM",1.5 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"INDIAN CARDAMOM PISTACHIO ICE CREAM, INDIAN CARDAMOM",129.0 g,4.65,17.8,24.0,22.5,0.8,50.0,74.0,True
"QUICK CHAI CARDAMOM INSTANT CHAI LATTE, CARDAMOM",22.0 GRM,4.55,9.09,81.8,63.6,4.5,227.0,23.0,True
"VANILLA CARDAMOM DREAM ADAPTOGEN DRINK, VANILLA CARDAMOM",355.0 ml,0.85,2.25,1.97,1.13,0.6,6.0,0.0,True
"VANILLA WITH CARDAMOM LASSI YOGURT SMOOTHIE, VANILLA WITH CARDAMOM",237.0 MLT,3.38,3.8,7.17,7.17,0.4,46.0,13.0,True
100% ORGANIC CARDAMOM,0.6000000238418579 GRM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
"CARDAMOM INFUSED VERMONT ORGANIC MAPLE SYRUP, CARDAMOM INFUSED",60.0 ml,0.0,0.0,88.3,88.3,0.0,12.0,0.0,True
"GREEN CARDAMOM WHOLE ORGANIC SPICES, GREEN CARDAMOM WHOLE",2.0 g,0.0,0.0,50.0,0.0,50.0,0.0,0.0,True
"JEM, SPROUTED ALMOND BUTTER, COCONUT CARDAMOM, COCONUT CARDAMOM",30.0 g,20.0,46.7,26.7,10.0,10.0,0.0,0.0,True
