Item Name,Serving Size,Calories (kcal),Protein (g),Total Fat (g),Carbohydrates (g),Sugar (g),Fiber (g),Sodium (mg),Cholesterol (mg),Pakistani,Meal Type
CHIA SEEDS,30.0 g,533.0,16.7,33.3,36.7,0.0,26.7,0.0,0.0,True,Unspecified
CHIA SEEDS,15.0 g,467.0,20.0,30.0,46.7,0.0,40.0,0.0,0.0,True,Unspecified
CHIA SEEDS,30.0 g,0.0,16.7,30.0,0.0,3.33,36.7,0.0,0.0,True,Unspecified
CHIA SEEDS,28.0 g,489.0,14.3,32.1,42.9,0.0,39.3,18.0,0.0,True,Unspecified
CHIA SEEDS,13.0 g,462.0,15.4,30.8,38.5,0.0,30.8,0.0,0.0,True,Unspecified
CHIA SEEDS,32.0 g,500.0,15.6,31.2,43.8,0.0,37.5,16.0,0.0,True,Unspecified
CHIA SEEDS,30.0 g,500.0,16.7,30.0,43.3,0.0,33.3,17.0,0.0,True,Unspecified
CHIA SEEDS,12.0 g,500.0,16.7,29.2,41.7,0.0,33.3,0.0,0.0,True,Unspecified
CHIA SEEDS,28.0 GRM,500.0,17.9,32.1,42.9,0.0,35.7,0.0,0.0,True,Unspecified
CHIA SEEDS,28.0 g,489.0,14.3,32.1,42.9,0.0,39.3,18.0,0.0,True,Unspecified
CHIA SEEDS,32.0 g,500.0,18.8,31.2,37.5,0.0,34.4,0.0,0.0,True,Unspecified
CHIA SEEDS,22.0 g,500.0,18.2,31.8,40.9,9.09,36.4,0.0,0.0,True,Unspecified
CHIA SEEDS,28.0 g,489.0,14.3,50.0,42.9,0.0,39.3,18.0,0.0,True,Unspecified
CHIA SEEDS,32.0 g,469.0,15.6,31.2,40.6,0.0,34.4,16.0,0.0,True,Unspecified
CHIA SEEDS,30.0 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unspecified
CHIA SEEDS,30.0 g,500.0,20.0,26.7,40.0,3.33,36.7,0.0,0.0,True,Unspecified
CHIA SEEDS,28.0 g,489.0,14.3,32.1,42.9,0.0,39.3,18.0,0.0,True,Unspecified
CHIA SEEDS,11.0 g,545.0,18.2,31.8,36.4,0.0,36.4,0.0,0.0,True,Unspecified
"Seeds, chia seeds, dried",Not specified,486.0,16.5,30.7,42.1,0.0,34.4,16.0,0.0,True,Unspecified
"Chia seeds, dry, raw",Not specified,0.0,17.0,32.9,38.3,0.0,0.0,0.0,0.0,True,Unspecified
"Seeds, breadfruit seeds, boiled",Not specified,168.0,5.3,2.3,32.0,0.0,4.8,23.0,0.0,True,Breakfast
"Seeds, breadfruit seeds, raw",Not specified,191.0,7.4,5.59,29.2,0.0,5.2,25.0,0.0,True,Breakfast
"Seeds, breadfruit seeds, roasted",Not specified,207.0,6.2,2.7,40.1,0.0,6.0,28.0,0.0,True,Breakfast
"Seeds, hemp seed, hulled",Not specified,553.0,31.6,48.8,8.67,1.5,4.0,5.0,0.0,True,Unspecified
"Seeds, lotus seeds, dried",Not specified,332.0,15.4,1.97,64.5,0.0,0.0,5.0,0.0,True,Unspecified
"Seeds, lotus seeds, raw",Not specified,89.0,4.13,0.53,17.3,0.0,0.0,1.0,0.0,True,Unspecified
"Seeds, breadnut tree seeds, dried",Not specified,367.0,8.62,1.68,79.4,0.0,14.9,53.0,0.0,True,Breakfast
"Seeds, breadnut tree seeds, raw",Not specified,217.0,5.97,0.99,46.3,0.0,0.0,31.0,0.0,True,Breakfast
"Seeds, pumpkin seeds (pepitas), raw",Not specified,0.0,29.9,40.0,18.7,0.0,5.08,0.0,0.0,True,Lunch
"Seeds, safflower seed kernels, dried",Not specified,517.0,16.2,38.4,34.3,0.0,0.0,3.0,0.0,True,Unspecified
"Seeds, sesame seeds, whole, dried",Not specified,573.0,17.7,49.7,23.4,0.3,11.8,11.0,0.0,True,Unspecified
"Seeds, sunflower seed kernels, dried",Not specified,584.0,20.8,51.5,20.0,2.62,8.6,9.0,0.0,True,Unspecified
"Seeds, sunflower seed, kernel, raw",Not specified,0.0,18.9,48.4,24.5,0.0,7.22,0.0,0.0,True,Unspecified
"Seeds, watermelon seed kernels, dried",Not specified,557.0,28.3,47.4,15.3,0.0,0.0,99.0,0.0,True,Unspecified
"Raisins, seeded",Not specified,296.0,2.52,0.54,78.5,0.0,6.8,28.0,0.0,True,Unspecified
"Seeds, flaxseed",Not specified,2230.0,18.3,42.2,28.9,1.55,27.3,30.0,0.0,True,Unspecified
"Seeds, pumpkin and squash seed kernels, dried",Not specified,2340.0,30.2,49.0,10.7,1.4,6.0,7.0,0.0,True,Unspecified
"Seeds, safflower seed meal, partially defatted",Not specified,342.0,35.6,2.39,48.7,0.0,0.0,3.0,0.0,True,Unspecified
SESAME SEEDS,56.0 g,257.0,8.93,22.3,10.7,0.0,5.4,5.0,0.0,True,Unspecified
SESAME SEEDS,0.699999988079071 GRM,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Unspecified
SESAME SEEDS,40.0 g,625.0,22.5,50.0,12.5,0.0,12.5,12.0,0.0,True,Unspecified
SESAME SEEDS,30.0 g,600.0,23.3,50.0,16.7,0.0,13.3,50.0,0.0,True,Unspecified
SESAME SEEDS,8.0 g,562.0,12.5,50.0,25.0,0.0,12.5,0.0,0.0,True,Unspecified
SESAME SEEDS,0.8999999761581421 g,556.0,0.0,55.6,0.0,0.0,0.0,0.0,0.0,True,Unspecified
SESAME SEEDS,2.25 g,667.0,0.0,44.4,44.4,0.0,0.0,0.0,0.0,True,Unspecified
"Seeds, sesame seeds, whole, dried",Not specified,573.0,17.7,49.7,23.4,0.3,11.8,11.0,0.0,True,Unspecified
"Seeds, sesame seed kernels, dried (decorticated)",Not specified,631.0,20.4,61.2,11.7,0.48,11.6,47.0,0.0,True,Unspecified
"Seeds, sesame seeds, whole, roasted and toasted",Not specified,565.0,17.0,48.0,25.7,0.0,14.0,11.0,0.0,True,Breakfast
"Seeds, sesame butter, paste",Not specified,2450.0,18.1,50.9,24.0,0.0,5.5,12.0,0.0,True,Breakfast
"Seeds, sesame flour, high-fat",Not specified,526.0,30.8,37.1,26.6,0.0,0.0,41.0,0.0,True,Unspecified
"Seeds, sesame flour, low-fat",Not specified,333.0,50.1,1.75,35.5,0.0,0.0,39.0,0.0,True,Unspecified
"Seeds, sesame flour, partially defatted",Not specified,382.0,40.3,11.9,35.1,0.0,0.0,41.0,0.0,True,Unspecified
"Seeds, sesame meal, partially defatted",Not specified,567.0,17.0,48.0,26.0,0.0,0.0,39.0,0.0,True,Unspecified
"Seeds, sesame seed kernels, toasted, with salt added (decorticated)",Not specified,567.0,17.0,48.0,26.0,0.48,16.9,588.0,0.0,True,Breakfast
"Seeds, sesame seed kernels, toasted, without salt added (decorticated)",Not specified,567.0,17.0,48.0,26.0,0.48,16.9,39.0,0.0,True,Breakfast
"Salad dressing, sesame seed dressing, regular",Not specified,443.0,3.1,45.2,8.6,8.32,1.0,1000.0,0.0,True,Lunch
"Seeds, sesame butter, tahini, type of kernels unspecified",Not specified,592.0,17.4,53.0,21.5,0.0,4.7,35.0,0.0,True,Breakfast
"Snacks, rice cakes, brown rice, sesame seed",Not specified,392.0,7.6,3.8,81.5,0.0,5.4,227.0,0.0,True,Lunch
"Snacks, rice cakes, brown rice, sesame seed, unsalted",Not specified,392.0,7.6,3.8,81.5,0.0,0.0,4.0,0.0,True,Lunch
"Seeds, sesame butter, tahini, from unroasted kernels (non-chemically removed seed coat)",Not specified,607.0,18.0,56.4,17.9,0.0,9.3,1.0,0.0,True,Breakfast
"Seeds, sesame butter, tahini, from raw and stone ground kernels",Not specified,570.0,17.8,48.0,26.2,0.0,9.3,74.0,0.0,True,Breakfast
"Seeds, sesame butter, tahini, from roasted and toasted kernels (most common type)",Not specified,595.0,17.0,53.8,21.2,0.49,9.3,115.0,0.0,True,Breakfast
"Seeds, breadfruit seeds, boiled",Not specified,168.0,5.3,2.3,32.0,0.0,4.8,23.0,0.0,True,Breakfast
"Seeds, breadfruit seeds, raw",Not specified,191.0,7.4,5.59,29.2,0.0,5.2,25.0,0.0,True,Breakfast
"Seeds, breadfruit seeds, roasted",Not specified,207.0,6.2,2.7,40.1,0.0,6.0,28.0,0.0,True,Breakfast
"Seeds, chia seeds, dried",Not specified,486.0,16.5,30.7,42.1,0.0,34.4,16.0,0.0,True,Unspecified
"Seeds, hemp seed, hulled",Not specified,553.0,31.6,48.8,8.67,1.5,4.0,5.0,0.0,True,Unspecified
"Seeds, lotus seeds, dried",Not specified,332.0,15.4,1.97,64.5,0.0,0.0,5.0,0.0,True,Unspecified
"Seeds, lotus seeds, raw",Not specified,89.0,4.13,0.53,17.3,0.0,0.0,1.0,0.0,True,Unspecified
"Seeds, breadnut tree seeds, dried",Not specified,367.0,8.62,1.68,79.4,0.0,14.9,53.0,0.0,True,Breakfast
"Seeds, breadnut tree seeds, raw",Not specified,217.0,5.97,0.99,46.3,0.0,0.0,31.0,0.0,True,Breakfast
"Seeds, pumpkin seeds (pepitas), raw",Not specified,0.0,29.9,40.0,18.7,0.0,5.08,0.0,0.0,True,Lunch
"Seeds, safflower seed kernels, dried",Not specified,517.0,16.2,38.4,34.3,0.0,0.0,3.0,0.0,True,Unspecified
"Seeds, sunflower seed kernels, dried",Not specified,584.0,20.8,51.5,20.0,2.62,8.6,9.0,0.0,True,Unspecified
"Seeds, sunflower seed, kernel, raw",Not specified,0.0,18.9,48.4,24.5,0.0,7.22,0.0,0.0,True,Unspecified
"Seeds, watermelon seed kernels, dried",Not specified,557.0,28.3,47.4,15.3,0.0,0.0,99.0,0.0,True,Unspecified
"Candies, sesame crunch",Not specified,2160.0,11.6,33.3,50.3,31.2,7.7,167.0,0.0,True,Unspecified
"Sesame butter, creamy",Not specified,0.0,19.7,62.4,14.2,0.0,8.37,63.6,0.0,True,Breakfast
"Raisins, seeded",Not specified,296.0,2.52,0.54,78.5,0.0,6.8,28.0,0.0,True,Unspecified
"Seeds, flaxseed",Not specified,2230.0,18.3,42.2,28.9,1.55,27.3,30.0,0.0,True,Unspecified
"Seeds, pumpkin and squash seed kernels, dried",Not specified,2340.0,30.2,49.0,10.7,1.4,6.0,7.0,0.0,True,Unspecified
"Seeds, safflower seed meal, partially defatted",Not specified,342.0,35.6,2.39,48.7,0.0,0.0,3.0,0.0,True,Unspecified
"Seeds, sisymbrium sp. seeds, whole, dried",Not specified,318.0,12.1,4.6,58.3,0.0,0.0,92.0,0.0,True,Unspecified
"Seeds, sunflower seed butter, without salt",Not specified,617.0,17.3,55.2,23.3,10.5,5.7,3.0,0.0,True,Breakfast
"Seeds, sunflower seed flour, partially defatted",Not specified,326.0,48.1,1.61,35.8,0.0,5.2,3.0,0.0,True,Unspecified
"Oil, sesame, salad or cooking",Not specified,3700.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,True,Lunch
"Restaurant, Chinese, sesame chicken",Not specified,293.0,14.3,14.2,26.9,16.0,0.7,482.0,59.0,True,Unspecified
"Seeds, sunflower seed kernels, toasted, with salt added",Not specified,619.0,17.2,56.8,20.6,0.0,11.5,613.0,0.0,True,Breakfast
SUGAR,4.0 g,375.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,True,Unhealthy
"Sugar, turbinado",Not specified,1670.0,0.0,0.0,99.8,99.2,0.0,3.0,0.0,True,Unhealthy
"Sugars, brown",Not specified,1590.0,0.12,0.0,98.1,97.0,0.0,28.0,0.0,True,Unhealthy
"Sugars, granulated",Not specified,385.0,0.0,0.32,99.6,0.0,0.0,1.0,0.0,True,Unhealthy
"Sugars, granulated",Not specified,387.0,0.0,0.0,100.0,99.8,0.0,1.0,0.0,True,Unhealthy
"Sugars, maple",Not specified,1480.0,0.1,0.2,90.9,84.9,0.0,11.0,0.0,True,Unhealthy
"Sugars, powdered",Not specified,1630.0,0.0,0.0,99.8,97.8,0.0,2.0,0.0,True,Unhealthy
"Cookies, sugar wafer, with creme filling, sugar free",Not specified,2220.0,3.57,28.6,66.3,0.0,14.3,71.0,0.0,True,Snack
"Syrups, sugar free",Not specified,51.0,0.8,0.0,12.0,0.01,0.7,210.0,0.0,True,Unhealthy
"Candies, sugar-coated almonds",Not specified,465.0,10.0,17.9,68.3,62.5,2.5,13.0,0.0,True,Unhealthy
"Cookies, sugar, refrigerated dough",Not specified,436.0,4.0,19.5,61.2,36.5,0.9,328.0,11.0,True,Snack
"Peanut spread, reduced sugar",Not specified,650.0,24.8,54.9,14.2,6.35,7.8,292.0,0.0,True,Unhealthy
"Rhubarb, frozen, cooked, with sugar",Not specified,116.0,0.39,0.05,31.2,28.7,2.0,1.0,0.0,True,Unhealthy
"Sugar-apples, (sweetsop), raw",Not specified,94.0,2.06,0.29,23.6,0.0,4.4,9.0,0.0,True,Unhealthy
"Babyfood, grape juice, no sugar, canned",Not specified,257.0,0.0,0.0,15.4,15.3,0.0,10.0,0.0,True,Snack
"Beverages, chocolate powder, no sugar added",Not specified,350.0,9.09,4.5,68.3,27.3,9.1,500.0,0.0,True,Unhealthy
"Beverages, Energy Drink, sugar free",Not specified,17.0,0.42,0.0,0.42,0.0,0.0,42.0,0.0,True,Unhealthy
"Cookies, sugar wafer, chocolate-covered",Not specified,526.0,3.45,27.6,66.0,51.7,3.4,138.0,0.0,True,Snack
"Cookies, sugar, refrigerated dough, baked",Not specified,2050.0,4.7,23.1,65.6,40.4,0.9,362.0,32.0,True,Snack
"Jams, preserves, marmalade, reduced sugar",Not specified,633.0,0.0,0.1,37.6,29.4,1.5,0.0,0.0,True,Unhealthy
"Jellies, reduced sugar, home preserved",Not specified,749.0,0.3,0.03,46.1,45.3,0.8,2.0,0.0,True,Unhealthy
"Milk, chocolate, lowfat, reduced sugar",Not specified,237.0,3.43,1.04,7.68,7.29,0.0,66.0,5.0,True,Breakfast
"Sweeteners, for baking, contains sugar and sucralose",Not specified,398.0,0.0,0.0,99.5,47.0,0.0,2.0,0.0,True,Unhealthy
"Sweeteners, sugar substitute, granulated, brown",Not specified,347.0,2.06,0.0,84.8,4.03,0.6,572.0,0.0,True,Unhealthy
"Toaster pastries, brown-sugar-cinnamon",Not specified,1550.0,4.06,7.98,72.6,27.2,2.3,361.0,0.0,True,Breakfast
"Apples, dried, sulfured, stewed, with added sugar",Not specified,83.0,0.2,0.07,20.7,0.0,1.9,19.0,0.0,True,Lunch
"Apricots, dried, sulfured, stewed, with added sugar",Not specified,113.0,1.17,0.15,29.3,0.0,4.1,3.0,0.0,True,Lunch
"Beverages, Cocoa mix, no sugar added, powder",Not specified,377.0,15.5,3.0,71.9,37.6,7.5,876.0,0.0,True,Unhealthy
"Beverages, Energy drink, AMP, sugar free",Not specified,9.0,0.0,0.0,1.03,0.0,0.0,31.0,0.0,True,Unhealthy
"Beverages, Energy drink, ROCKSTAR, sugar free",Not specified,17.0,0.25,0.08,0.7,0.0,0.0,52.0,0.0,True,Unhealthy
"Cookie, butter or sugar, with chocolate icing or filling",Not specified,2100.0,4.1,23.5,68.8,33.8,1.9,301.0,1.0,True,Breakfast
"Cookies, brownies, dry mix, sugar free",Not specified,426.0,2.9,12.5,80.4,0.0,4.2,83.0,0.0,True,Snack
"Cookies, sugar wafers with creme filling, regular",Not specified,502.0,3.84,23.2,70.6,43.0,1.6,103.0,0.0,True,Snack
"Doughnuts, cake-type, chocolate, sugared or glazed",Not specified,417.0,4.5,19.9,57.4,31.9,2.2,215.0,57.0,True,Snack
"Doughnuts, cake-type, plain, sugared or glazed",Not specified,426.0,5.2,22.9,50.8,0.0,1.5,402.0,32.0,True,Snack
"Egg, yolk, raw, frozen, sugared, pasteurized",Not specified,307.0,13.9,22.8,11.0,10.3,0.0,70.0,917.0,True,Breakfast
"Frozen novelties, No Sugar Added CREAMSICLE Pops",Not specified,72.0,3.69,0.61,12.9,2.75,3.6,41.0,3.0,True,Unhealthy
"Frozen novelties, No Sugar Added, FUDGSICLE pops",Not specified,124.0,3.67,1.87,23.1,5.1,1.5,96.0,2.0,True,Unhealthy
"Frozen novelties, Sugar Free, CREAMSICLE Pops",Not specified,204.0,1.37,2.33,12.0,0.43,7.5,6.0,0.0,True,Unhealthy
"Ice cream cones, sugar, rolled-type",Not specified,402.0,7.9,3.8,84.1,25.7,1.7,298.0,0.0,True,Snack
"Ice creams, BREYERS, No Sugar Added, Vanilla",Not specified,600.0,3.68,6.2,21.9,6.09,0.5,66.0,18.0,True,Snack
"Ice creams, chocolate, light, no sugar added",Not specified,173.0,3.54,5.74,26.8,5.65,0.9,75.0,16.0,True,Snack
"Ice creams, vanilla, light, no sugar added",Not specified,706.0,3.97,7.45,21.4,6.46,0.0,96.0,27.0,True,Snack
"Jellies, no sugar (with sodium saccharin), any flavors",Not specified,505.0,0.55,0.0,29.6,3.39,2.2,3.0,0.0,True,Unhealthy
"Peaches, dried, sulfured, stewed, with added sugar",Not specified,103.0,1.06,0.22,26.6,0.0,2.4,2.0,0.0,True,Lunch
"Pears, dried, sulfured, stewed, with added sugar",Not specified,140.0,0.86,0.29,37.1,0.0,5.8,3.0,0.0,True,Lunch
"Plums, dried (prunes), stewed, with added sugar",Not specified,124.0,1.09,0.22,32.9,0.0,3.8,2.0,0.0,True,Lunch
"Popcorn, sugar syrup/caramel, fat-free",Not specified,1590.0,2.0,1.4,90.1,64.7,2.5,286.0,0.0,True,Snack
"Sweeteners, for baking, brown, contains sugar and sucralose",Not specified,1620.0,0.0,0.0,97.1,45.7,0.0,11.0,0.0,True,Unhealthy
"Syrups, table blends, corn, refiner, and sugar",Not specified,319.0,0.0,0.0,83.9,0.0,0.0,71.0,0.0,True,Unhealthy
JAGGERY (GUR),4.0 g,375.0,0.0,0.0,100.0,100.0,0.0,250.0,0.0,True,Unspecified
JAGGERY GUR,30.0 g,367.0,0.0,0.0,88.7,88.0,0.0,8.0,0.0,True,Unspecified
JAGGERY SQUARES,35.0 g,380.0,0.0,0.0,95.1,45.1,0.0,41.0,0.0,True,Unspecified
"UDUPI, JAGGERY POWDER",15.0 g,400.0,0.0,0.0,93.3,86.7,0.0,133.0,0.0,True,Unspecified
100% PURE ORGANIC JAGGERY,7.0 g,500.0,0.0,0.0,85.7,85.7,0.0,0.0,0.0,True,Unspecified
"CARAMEL JAGGERY POPPED WATER LILY SEEDS YOGA POPS, CARAMEL JAGGERY",14.0 g,500.0,14.3,21.4,71.4,64.3,7.1,571.0,71.0,True,Unspecified
"JAGGERY BALL, UNREFINED CANE SUGAR",28.0 g,357.0,0.0,0.0,92.9,85.7,0.0,36.0,0.0,True,Unhealthy
100% NATURAL SESAME OIL,100.0 g,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,True,Unspecified
"EASTERN, SESAME BALL",100.0 g,627.0,10.0,47.0,41.0,0.0,5.0,0.0,0.0,True,Unspecified
"DEEP, PEANUT BRITTLE CHIKKI",31.0 g,532.0,12.9,29.0,54.8,41.9,3.2,126.0,0.0,True,Unspecified
PEANUT CHIKKI BITES,20.0 GRM,535.0,15.0,30.0,55.0,45.0,5.0,50.0,0.0,True,Unspecified
"PEANUT CHIKKI BITES, PEANUT",20.0 g,535.0,15.0,30.0,55.0,45.0,5.0,50.0,0.0,True,Unspecified
"ACCOMPANIMENT GARLIC RELISH, GARLIC",15.0 g,167.0,0.0,6.67,20.0,13.3,6.7,2000.0,0.0,True,Unspecified
"HOME STYLE GOR-KERI PICKLE, SWEET & SPICY MANGO",20.0 g,250.0,0.0,5.0,55.0,50.0,0.0,1600.0,0.0,True,Unhealthy
MANGO GINGER PICKLE,30.0 g,233.0,3.33,16.7,20.0,0.0,0.0,4530.0,0.0,True,Unspecified
LIME SWEET PICKLE,20.0 g,250.0,0.0,5.0,55.0,50.0,0.0,1600.0,0.0,True,Unhealthy
"MASALA CHAI CONCENTRATE, MASALA CHAI",118.0 MLT,51.0,0.0,0.0,11.9,11.9,0.0,0.0,0.0,True,Breakfast
"SWEET LIME PICKLE, SWEET",20.0 g,250.0,0.0,5.0,55.0,50.0,0.0,1600.0,0.0,True,Unhealthy
"ORANGE CRANBERRY GRAIN-FREE BISCOTTI, ORANGE CRANBERRY",28.5 GRM,561.0,14.0,31.6,56.1,24.6,7.0,442.0,0.0,True,Unspecified
WHOLE GARLIC PRESERVED,7.0 g,214.0,0.0,0.0,42.9,14.3,0.0,500.0,0.0,True,Unspecified
"GINGER TAMARIND HERBAL JAM, GINGER TAMARIND",7.0 g,286.0,0.0,7.14,42.9,14.3,0.0,286.0,0.0,True,Unspecified
"MEDIUM HOT VINDALOO ALL NATURAL SIMMER SAUCE, MEDIUM HOT, VINDALOO",95.0 g,84.0,2.11,5.26,10.5,3.16,2.1,526.0,0.0,True,Lunch
"MED MADRAS CURRY, MED",14.0 g,321.0,2.86,22.9,27.1,15.7,5.0,871.0,21.0,True,Lunch
"NATCO, TAMARIND & DATE SAUCE, SWEET & SPICY, SWEET & SPICY",30.0 g,133.0,0.0,0.0,33.3,26.7,0.0,700.0,0.0,True,Unhealthy
"TURMERIC GINGER HERBAL JAM, TURMERIC GINGER",7.0 g,143.0,0.0,0.0,28.6,14.3,0.0,0.0,0.0,True,Unspecified
CHUTNEY,20.0 g,175.0,5.0,5.0,30.0,25.0,5.0,2900.0,0.0,True,Unspecified
"DOUBLE DARK CHOCOLATE PISTACHIO GRAIN-FREE BISCOTTI, DOUBLE DARK CHOCOLATE PISTACHIO",28.5 GRM,565.0,14.0,35.1,52.6,17.5,7.0,474.0,0.0,True,Unhealthy
"POTATO & PEA SAMOSAS, POTATO & PEA",57.0 GRM,211.0,5.26,7.89,31.6,3.51,3.5,456.0,0.0,True,Snack
"VEGETABLE PAD THAI, TANGY SPICY STIR-FRIED RICE NOODLES MIXED WITH SELECT VEGETABLES",255.0 g,192.0,3.92,7.45,28.2,3.53,2.0,290.0,0.0,True,Lunch
PANEER STREET WRAP,113.0 g,177.0,9.73,10.6,14.2,2.65,1.8,319.0,62.0,True,Lunch
"NORTH INDIAN SAMOSAS, NORTH INDIAN",130.0 g,231.0,4.62,7.69,34.6,4.62,3.1,462.0,0.0,True,Snack
SPICY TAMIL LAMB STREET WRAP,106.0 g,132.0,7.55,4.25,17.0,2.83,1.9,292.0,52.0,True,Unspecified
"SWEET POTATO SAMOSAS, SWEET POTATO",85.0 g,247.0,2.35,11.8,31.8,3.53,3.5,424.0,0.0,True,Snack
PANEER STREET WRAP,128.0 g,227.0,10.2,13.3,19.5,5.47,1.6,672.0,27.0,True,Lunch
"CHICKEN TIKKA STREET WRAP, CHICKEN",255.0 g,149.0,8.24,4.71,19.2,2.75,1.2,361.0,6.0,True,Dinner
Honey,Not specified,1270.0,0.3,0.0,82.4,82.1,0.2,4.0,0.0,True,Breakfast
HONEY,21.0 GRM,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,15.0 g,333.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 IU,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,15.0 g,333.0,0.0,0.0,86.7,80.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 GRM,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,12.0 g,292.0,0.0,0.0,83.3,75.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,22.0 g,291.0,0.0,0.0,77.3,72.7,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 MG,305.0,0.0,0.0,81.0,81.0,0.0,5.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,333.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 GRM,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,333.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,333.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 GRM,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 GRM,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,333.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,333.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,76.2,0.0,0.0,0.0,True,Breakfast
HONEY,21.0 g,286.0,0.0,0.0,81.0,81.0,0.0,0.0,0.0,True,Breakfast
GREEN TEA,1.0 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,Breakfast
