item_name,serving_size,calories_(kcal),protein_(g),total_fat_(g),carbohydrates_(g),sugar_(g),fiber_(g),sodium_(mg),cholesterol_(mg),pakistani,meal_type
"POTATO DUMPLING GNOCCHI, POTATO DUMPLING",123.0 GRM,195.0,4.88,0.0,43.9,0.81,3.3,407.0,0.0,False,Unhealthy
"POTATO DUMPLINGS GNOCCHI, POTATO DUMPLINGS",123.0 g,195.0,4.88,0.0,43.9,0.81,3.3,407.0,0.0,False,Unhealthy
"POTATO DUMPLINGS MIX, POTATO DUMPLINGS",29.0 g,345.0,3.45,1.72,79.3,0.0,6.9,862.0,0.0,False,Unhealthy
The Dumpling Company Vegan Dumplings 700g,175.0 g,241.0,4.23,8.69,34.9,4.0,2.0,383.0,0.0,False,Unhealthy
BREAD DUMPLINGS,74.0 g,243.0,9.46,1.76,48.6,2.7,2.7,527.0,30.0,False,Breakfast
CHICKEN DUMPLINGS,113.0 g,204.0,12.4,6.19,23.9,0.88,0.9,496.0,49.0,False,Unhealthy
POTATO DUMPLINGS,65.0 GRM,200.0,6.0,12.3,43.1,3.08,2.2,485.0,28.0,False,Unhealthy
VEGETABLE DUMPLING,81.0 g,173.0,9.88,4.32,25.9,0.0,7.4,494.0,0.0,False,Lunch
BEEF DUMPLINGS,110.0 g,227.0,10.9,6.36,31.8,0.0,0.9,418.0,27.0,False,Unhealthy
CHICKEN & DUMPLINGS,230.0 g,135.0,6.52,6.96,11.3,2.61,0.9,352.0,15.0,False,Unhealthy
CHICKEN & DUMPLINGS,240.0 g,79.0,5.83,2.08,9.58,0.0,1.2,433.0,8.0,False,Unhealthy
CHICKEN & DUMPLINGS,240.0 g,83.0,6.25,1.88,10.0,0.0,0.8,383.0,6.0,False,Unhealthy
CHICKEN & DUMPLINGS,240.0 g,75.0,5.42,1.67,10.0,1.25,0.8,492.0,8.0,False,Unhealthy
CHICKEN & DUMPLINGS,247.0 g,97.0,4.45,4.45,9.72,0.81,0.8,401.0,28.0,False,Unhealthy
CHICKEN & DUMPLINGS,227.0 g,93.0,4.85,3.96,9.69,0.44,0.4,405.0,24.0,False,Unhealthy
CHICKEN & DUMPLINGS,21.0 g,333.0,9.52,4.76,66.7,4.76,4.8,3480.0,0.0,False,Unhealthy
CHICKEN & DUMPLINGS,248.0 GRM,69.0,4.44,2.02,8.47,0.81,0.4,375.0,12.0,False,Unhealthy
DUMPLING & CHICKEN,240.0 g,79.0,4.17,2.08,11.2,0.0,0.0,379.0,4.0,False,Unhealthy
DUMPLING SAUCE,14.800000190734863 ml,135.0,6.76,0.0,27.0,20.3,0.0,1890.0,0.0,False,Unhealthy
DUMPLING SAUCE,15.0 GRM,167.0,6.67,3.33,26.7,26.7,0.0,4470.0,0.0,False,Unhealthy
DUMPLING SAUCE,15.0 ml,67.0,0.0,0.0,13.3,13.3,0.0,2870.0,0.0,False,Unhealthy
DUMPLING SAUCE,15.0 ml,127.0,6.67,0.0,26.7,20.0,6.7,2530.0,0.0,False,Unhealthy
DUMPLING WRAPPER,32.0 g,281.0,9.38,3.12,56.2,0.0,3.1,0.0,0.0,False,Unhealthy
MIX FOR DUMPLINGS,56.0 g,357.0,10.7,1.79,73.2,1.79,1.8,375.0,0.0,False,Unhealthy
PORK DUMPLING,136.0 GRM,250.0,10.3,11.0,26.5,5.88,0.7,353.0,15.0,False,Unhealthy
PORK DUMPLING,113.4000015258789 GRM,265.0,7.05,16.8,22.0,6.17,0.0,467.0,9.0,False,Unhealthy
TEMPURA ROLL,106.0 g,160.0,2.83,7.55,20.8,3.77,0.9,340.0,9.0,False,Unhealthy
"TEMPURA FEST ROLL WR, TEMPURA FEST",246.0 g,191.0,3.66,7.72,27.6,4.88,0.4,407.0,10.0,False,Unhealthy
"SHRIMP TEMPURA SUSHI SANDWICH COMBO, SHRIMP TEMPURA",238.0 g,175.0,3.78,5.88,28.2,6.3,1.7,421.0,13.0,False,Lunch
SHRIMP TEMPURA ROLL,100.0 g,180.0,5.0,5.0,27.0,4.0,2.0,380.0,0.0,False,Unhealthy
TEMPURA BATTER MILK,30.0 GRM,367.0,3.33,0.0,83.3,0.0,0.0,250.0,0.0,False,Breakfast
TEMPURA FRIED FISHCAKE,57.0 g,140.0,12.3,3.51,19.3,5.26,0.0,912.0,44.0,False,Unhealthy
TEMPURA SHRIMP ROLL,198.0 g,182.0,2.53,7.58,17.7,3.54,4.0,121.0,8.0,False,Unhealthy
"SHRIMP TEMPURA CRUNCH ROLL WR, SHRIMP TEMPURA CRUNCH",192.0 g,196.0,3.65,7.29,29.2,6.77,1.6,522.0,10.0,False,Unhealthy
"SPICY SHRIMP TEMPURA CRUNCH ROLL, SPICY SHRIMP TEMPURA",259.0 GRM,178.0,3.47,6.18,28.6,8.11,2.3,618.0,8.0,False,Unhealthy
"TEMPURA BATTERED WILD CAUGHT HADDOCK FILLETS, TEMPURA BATTERED",117.0 g,239.0,9.4,15.4,17.1,0.85,0.9,248.0,26.0,False,Lunch
"12PC SHRIMP TEMPURA KABUKI ROLL WR, SHRIMP TEMPURA KABUKI",246.0 g,180.0,4.88,4.47,30.5,6.1,1.6,467.0,21.0,False,Unhealthy
"TEMPURA UDON FLAVOR NOODLE SOUP BIG BOWL, TEMPURA UDON",114.0 g,421.0,7.02,14.0,67.5,5.26,2.6,1180.0,0.0,False,Lunch
COCONUT SHRIMP TEMPURA ROLL,123.0 g,138.0,4.88,3.25,22.0,5.69,1.6,195.0,4.0,False,Unhealthy
"CRISPY TEMPURA, HONEY CHICKEN",166.0 g,163.0,9.64,7.23,16.3,6.63,0.0,524.0,24.0,False,Breakfast
PEKING VEGETARIAN ROAST DUCK,85.0 g,98.0,12.9,3.53,3.53,1.18,0.0,512.0,0.0,False,Dinner
DUCK FOIE GRAS & GRAPES DUCK MOUSSE,56.0 GRM,321.0,10.7,26.8,7.14,3.57,0.0,679.0,205.0,False,Unhealthy
DUCK EGGS,70.0 g,186.0,12.9,14.3,1.43,0.0,0.0,146.0,884.0,False,Breakfast
CANDY DUCK,15.0 g,400.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,False,Unhealthy
CANDY DUCKS,15.0 g,400.0,0.0,0.0,100.0,80.0,0.0,0.0,0.0,False,Unhealthy
DUCK EGGS,70.0 g,186.0,12.9,14.3,1.43,1.43,0.0,146.0,884.0,False,Breakfast
DUCK MOUSSE,56.0 g,357.0,8.93,33.9,3.57,1.79,0.0,571.0,214.0,False,Unhealthy
"DUCK FOIE GRAS MOUSSE, DUCK FOIE GRAS",56.0 g,357.0,8.93,35.7,3.57,1.79,0.0,536.0,304.0,False,Unhealthy
"CHICKS, DUCKS & BUNNIES CANDY, CHICKS, DUCKS & BUNNIES",15.0 g,400.0,0.0,0.0,93.3,86.7,0.0,0.0,0.0,False,Unhealthy
"CHICKS, DUCKS & BUNNIES CANDY, CHICKS, DUCKS & BUNNIES",15.0 g,0.0,0.0,0.0,93.3,86.7,0.0,0.0,0.0,False,Unhealthy
"SWEET & SOUR DUCK SAUCE, SWEET & SOUR DUCK",37.0 g,189.0,0.0,0.0,48.6,43.2,0.0,811.0,0.0,False,Unhealthy
"DUCK PAIRS WELL WITH EGG ROLLS, CHICKEN, DUCK, FISH, RICE OR NOODLES SAUCE, DUCK",39.0 g,179.0,0.0,0.0,46.2,41.0,0.0,744.0,0.0,False,Breakfast
"KUNG PAO CHICKEN WHITE CHICKEN WITH ASIAN-INSPIRED VEGETABLES AND A SPICY KUNG PAO SAUCE ON WHITE RICE, KUNG PAO CHICKEN",354.0 GRM,153.0,4.24,3.11,26.6,4.8,0.3,376.0,6.0,False,Lunch
"CHICKEN KUNG PAO WHITE CHICKEN, RED PEPPERS, CASHEWS & NOODLES, CHICKEN KUNG PAO",285.0 GRM,130.0,6.32,2.81,19.3,3.86,0.7,414.0,12.0,False,Lunch
KUNG PAO CHICKEN WITH JASMINE RICE,140.0 g,129.0,7.14,1.43,18.6,7.14,0.7,393.0,18.0,False,Lunch
"KUNG PAO CRISPY TEMPURA BATTERED SHRIMP WITH A SWEET AND SPICY KUNG PAO SAUCE, KUNG PAO",125.0 GRM,128.0,8.8,4.0,12.8,4.8,0.0,888.0,68.0,False,Unhealthy
"KUNG PAO SUCCULENT SHRIMP WITH A MIX OF CRISP VEGETABLES IN A SPICY KUNG PAO SAUCE, KUNG PAO",227.0 MG,66.0,6.17,1.76,7.05,3.96,1.3,383.0,44.0,False,Lunch
"SZECHUAN STYLE KUNG PAO CHICKEN WHITE MEAT CHICKEN WITH BROWN RICE & VEGETABLES IN A SPICY KUNG PAO SAUCE, SZECHUAN STYLE KUNG PAO CHICKEN",255.0 MG,114.0,4.31,2.75,18.8,5.49,1.2,294.0,6.0,False,Lunch
"KUNG PAO CHICKEN TEMPURA WHITE MEAT CHICKEN FRITTERS TOPPED WITH SPICY KUNG PAO SAUCE AND VEGETABLES OVER RICE MEGA BOWLS, KUNG PAO CHICKEN",382.0 GRM,136.0,4.19,4.97,18.8,3.66,0.8,338.0,9.0,False,Lunch
"KUNG PAO CRISPY TEMPURA BATTERED SHRIMP WITH A SWEET AND SPICY KUNG PAO SAUCE TEMPURA SHRIMP, KUNG PAO",125.0 g,128.0,8.8,4.0,12.8,4.8,0.0,888.0,68.0,False,Unhealthy
"KUNG PAO SEASONED A MIX OF PEANUTS, ALMONDS AND CASHEWS COATED WITH A KUNG PAO FLAVORED SEASONING NUT MIX, KUNG PAO SEASONED",28.0 GRM,607.0,25.0,46.4,21.4,7.14,7.1,1070.0,0.0,False,Snack
"KUNG PAO CHICKEN WITH FRIED RICE, FRIED RICE",227.0 g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Lunch
"ASIAN NOODLES, SPICY KUNG PAO",56.0 g,357.0,14.3,3.57,67.9,7.14,3.6,1180.0,0.0,False,Lunch
"BULGOGI FRIED RICE, BULGOGI",200.0 GRM,160.0,4.5,3.0,29.5,2.5,1.5,460.0,0.0,False,Lunch
"BEEF BULGOGI MANDU, BEEF BULGOGI",140.0 g,200.0,10.7,6.43,24.3,2.86,1.4,500.0,25.0,False,Dinner
"BEEF BULGOGI RICE BOWL, BEEF BULGOGI RICE",369.0 GRM,138.0,6.78,5.15,15.4,0.0,0.0,0.0,0.0,False,Lunch
CHICKEN BULGOGI MANDU,140.0 GRM,150.0,7.86,3.57,22.9,3.57,2.1,457.0,18.0,False,Dinner
"BEEF BULGOGI FLAVOR STEAMED SOUP DUMPLINGS, BEEF BULGOGI",170.0 GRM,182.0,10.0,6.47,21.8,2.94,0.6,400.0,24.0,False,Lunch
"BULGOGI STEAK BOWL KIT WITH UDON NOODLES & BULGOGI SAUCE, KOREAN STYLE",178.0 g,140.0,11.2,3.37,19.7,5.62,0.0,303.0,25.0,False,Lunch
"BULGOGI SWEET POTATOES, CAULIFLOWER, EDAMAME, TOASTED SESAME SEEDS, MEATLESS CRUMBLES, BULGOGI SAUCE PLANT BASED BOWL, BULGOGI",283.0 g,92.0,4.59,2.47,14.5,4.95,2.5,279.0,0.0,False,Breakfast
"BULGOGI MADE WITH PLANT-BASED BROWN RICE, CARROTS & RED BELL PEPPERS, BULGOGI",241.0 GRM,108.0,6.22,2.07,16.2,4.15,1.2,253.0,0.0,False,Lunch
"BEEF BULGOGI WITH BROWN RICE, MILD",283.0 g,120.0,6.36,3.89,14.5,2.47,0.4,208.0,12.0,False,Lunch
"MANDU BULGOGI CHICKEN DUMPLINGS, CHICKEN",245.0 GRM,151.0,8.16,3.67,22.0,4.08,0.8,461.0,24.0,False,Dinner
"SWEET AND SAVORY BULGOGI FLAVOR KOREAN-INSPIRED BEEF DUMPLINGS, SWEET AND SAVORY BULGOGI, BEEF",76.0 g,237.0,10.5,5.92,32.9,3.95,0.0,447.0,26.0,False,Unhealthy
"BEEF BULGOGI TENDER MARINATED BEEF, VEGETABLES AND RICE WITH SAVORY SAUCE RICE BOWL, BEEF BULGOGI",255.0 g,110.0,4.71,0.78,19.6,5.1,1.2,361.0,8.0,False,Lunch
"KOREAN BBQ STYLE BEEF BULGOGI GRILLED BEEF IN A SOY GARLIC MARINADE, KOREAN BBQ STYLE BEEF BULGOGI",142.0 g,141.0,16.2,4.23,9.15,7.04,0.0,648.0,39.0,False,Dinner
"KOREAN BBQ STYLE CHICKEN BULGOGI GRILLED CHICKEN IN A SOY GARLIC MARINADE, KOREAN BBQ STYLE CHICKEN BULGOGI",142.0 g,155.0,16.2,4.23,10.6,7.04,0.0,521.0,81.0,False,Dinner
"KOREAN BBQ STYLE CHICKEN BULGOGI MARINATED CHICKEN IN SWEET AND SAVORY SAUCE, KOREAN BBQ STYLE CHICKEN BULGOGI",140.0 GRM,107.0,10.7,4.29,10.7,8.57,0.0,650.0,43.0,False,Unhealthy
"BEEF BULGOGI WITH WHITE RICE KOREAN-STYLE BBQ BEEF TOPPED WITH BOK CHOY, ONIONS, MUSHROOMS & CHOPPED PEPPERS, BEEF BULGOGI",255.0 g,106.0,4.71,3.14,14.5,1.96,0.8,271.0,8.0,False,Lunch
"BULGOGI SAUCE & MARINADE FOR BEEF WITH FRUIT PUREES, KOREAN BBQ",20.0 g,225.0,5.0,0.0,50.0,50.0,0.0,3200.0,0.0,False,Snack
"KOREAN BBQ STYLE SPICY CHICKEN BULGOGI GRILLED CHICKEN IN A SPICY SOY GARLIC MARINADE, KOREAN BBQ STYLE SPICY CHICKEN BULGOGI",142.0 g,134.0,14.8,3.52,0.0,7.04,0.7,486.0,67.0,False,Dinner
"KOREAN BBQ STYLE SPICY PORK BULGOGI GRILLED PORK IN A SPICY SOY GARLIC MARINADE, KOREAN BBQ STYLE SPICY PORK BULGOGI",142.0 g,141.0,14.8,5.63,9.86,7.04,0.7,479.0,39.0,False,Dinner
"KOREAN BBQ STYLE BEEF BULGOGI THINLY SLICED MARINATED BEEF AND BINDER PRODUCT IN SWEET AND SAVORY SAUCE, KOREAN BBQ STYLE",140.0 GRM,200.0,15.0,11.4,9.29,6.43,0.0,536.0,46.0,False,Unhealthy
"SEOUL SPICE REDWOOD COAST KOREAN SPICES & MONTEREY JACK CHEESE, SEOUL SPICE",28.0 g,393.0,25.0,32.1,0.0,0.0,0.0,607.0,89.0,False,Breakfast
"ASIAN STYLE BEEF SEASONED BREADED BEEF AND VEGETABLES IN A SWEET SAUCE WITH WHITE RICE, ASIAN STYLE BEEF",255.0 g,149.0,5.1,3.53,23.9,5.88,1.2,404.0,8.0,False,Breakfast
"THAI-STYLE BEEF WITH LEMONGRASS SEASONED BEEF, RED PEPPERS, ONIONS & SCALLIONS WITH JASMINE RICE IN A LEMONGRASS SAUCE, THAI-STYLE BEEF WITH LEMONGRASS",256.0 g,121.0,5.08,1.37,18.0,2.73,1.2,180.0,10.0,False,Lunch
"KOREAN INSPIRED BEEF FRESH CABBAGE, BABY SPINACH & CARROTS, BROWN RICE, SEASONED BEEF, AND FIRE ROASTED EDAMAME WITH GOCHUJANG SIMMER SAUCE VEGGIE & RICE BOWL, KOREAN INSPIRED BEEF",258.0 g,116.0,5.04,4.65,15.1,4.65,1.6,205.0,6.0,False,Breakfast
MISO SOUP,623.7000122070312 g,26.0,1.92,0.8,2.08,1.12,0.5,358.0,3.0,False,Lunch
MISO SOUP,10.0 g,350.0,20.0,10.0,40.0,20.0,10.0,7700.0,0.0,False,Lunch
MISO SOUP,10.0 g,350.0,20.0,10.0,40.0,20.0,10.0,8000.0,0.0,False,Lunch
"MISO SOUP, MISO",411.0 GRM,19.0,0.97,0.49,2.43,0.49,0.2,321.0,0.0,False,Lunch
"MISO SOUP, MISO",245.0 GRM,20.0,0.82,0.41,2.86,1.63,0.8,473.0,0.0,False,Lunch
"STIR FRY VEGETABLES, STIR FRY",230.0 g,13.0,0.87,0.0,2.17,0.0,1.3,187.0,0.0,False,Lunch
"STIR FRY VEGETABLES, STIR FRY",120.0 g,12.0,0.83,0.0,3.33,0.83,1.7,392.0,0.0,False,Lunch
"STIR-FRY VEGETABLES, STIR-FRY",85.0 GRM,35.0,2.35,0.0,5.88,2.35,2.4,29.0,0.0,False,Lunch
FALAFEL,28.0 g,129.0,3.57,8.21,12.5,0.0,0.0,189.0,0.0,False,Lunch
FALAFEL,28.0 g,357.0,21.4,3.57,60.7,0.0,14.3,1710.0,0.0,False,Lunch
FALAFEL,28.0 g,357.0,21.4,3.57,60.7,0.0,25.0,1710.0,0.0,False,Lunch
FALAFEL,96.0 GRM,271.0,9.38,15.6,25.0,4.17,5.2,583.0,0.0,False,Lunch
"FALAFEL CAKES, FALAFEL",86.0 GRM,163.0,5.81,2.91,27.9,1.16,3.5,605.0,0.0,False,Lunch
"FALAFEL MIX, FALAFEL",30.0 g,533.0,16.7,23.3,66.7,6.67,10.0,900.0,0.0,False,Lunch
"FALAFEL PATTIES, FALAFEL",85.0 g,176.0,10.6,2.35,28.2,1.18,15.3,612.0,0.0,False,Lunch
"FALAFEL CRUNCHY CHICKPEAS, FALAFEL",30.0 GRM,433.0,20.0,13.3,60.0,6.67,16.7,733.0,0.0,False,Lunch
"FALAFEL VEGETARIAN BOWL, FALAFEL",284.0 g,109.0,3.87,4.58,13.7,2.11,1.4,211.0,0.0,False,Lunch
"FALAFEL VEGGIE BURGERS, FALAFEL",113.0 g,159.0,7.96,7.08,23.9,2.65,8.0,389.0,0.0,False,Breakfast
"FALAFEL FLAVORED SNACK FLIPS, FALAFEL",14.0 g,386.0,7.14,7.14,85.7,7.14,0.0,707.0,0.0,False,Lunch
"FALAFEL FLAVORED WHEAT SNACK, FALAFEL",35.0 GRM,514.0,11.4,22.9,65.7,0.0,2.9,400.0,0.0,False,Lunch
"FALAFEL FLAVORED WHEAT SNACKS, FALAFEL",28.0 GRM,500.0,10.7,21.4,64.3,0.0,3.6,500.0,0.0,False,Lunch
"FALAFEL MIGHTY LIL' LENTILS, FALAFEL",30.0 GRM,500.0,16.7,23.3,53.3,3.33,16.7,733.0,0.0,False,Lunch
"FALAFEL WITH TZATZIKI SAUCE, FALAFEL WITH TZATZIKI",142.0 g,232.0,6.34,14.1,19.0,0.7,4.9,479.0,7.0,False,Lunch
"GESHER, SNOW FLAKES, FALAFEL, FALAFEL",21.0 g,476.0,9.52,19.0,66.7,4.76,4.8,571.0,0.0,False,Lunch
"MEDITERRANEAN FALAFEL CHIPS, MEDITERRANEAN FALAFEL",28.0 g,464.0,7.14,17.9,67.9,3.57,10.7,482.0,0.0,False,Lunch
FALAFEL SANDWICH,227.0 g,145.0,6.17,3.08,23.4,2.64,4.4,198.0,0.0,False,Lunch
FALAFEL MIX,41.0 g,341.0,17.1,4.88,61.0,12.2,4.9,463.0,0.0,False,Lunch
FALAFEL BALLS,105.0 g,219.0,7.62,9.52,28.6,4.76,7.6,619.0,0.0,False,Lunch
FALAFEL BOWL,357.0 g,140.0,3.36,7.28,16.2,1.96,1.4,0.0,0.0,False,Lunch
FALAFEL DOUGH,70.0 GRM,114.0,5.71,2.14,21.4,4.29,5.7,386.0,0.0,False,Lunch
FALAFEL MIX,35.0 g,371.0,22.9,5.71,57.1,2.86,14.3,771.0,0.0,False,Lunch
FALAFEL POPPERS,57.0 g,193.0,5.26,12.3,12.3,1.75,3.5,474.0,0.0,False,Lunch
FALAFEL SALAD,170.0 g,165.0,6.47,7.65,18.8,2.94,4.7,406.0,6.0,False,Lunch
FALAFEL SANDWICH,227.0 g,181.0,7.93,4.41,27.8,3.52,4.0,441.0,0.0,False,Lunch
FALAFEL SANDWICH,141.0 g,174.0,6.38,4.96,21.3,0.71,1.4,160.0,0.0,False,Lunch
"FALAFEL, SPICY",56.0 g,321.0,21.4,3.57,57.1,10.7,10.7,36.0,0.0,False,Lunch
"TAZAH, FALAFEL",38.0 g,316.0,21.0,3.95,55.3,7.89,18.4,2030.0,0.0,False,Lunch
"FALAFEL BAKED PLANT-BASED BALLS, FALAFEL",85.0 g,271.0,11.8,7.06,43.5,5.88,8.2,159.0,0.0,False,Lunch
"FALAFEL ULTIMATE BURGER VEGGIE PATTIES, FALAFEL",113.0 GRM,195.0,8.85,7.96,21.2,2.65,3.5,381.0,0.0,False,Breakfast
"GESHER, SNACK PAK, SNACK, FALAFEL, FALAFEL",28.0 g,496.0,9.29,25.0,58.9,3.57,0.0,621.0,0.0,False,Lunch
"FALAFEL FLAVORED GARDEN SNAPS PEA SNACK, FALAFEL",28.0 GRM,357.0,17.9,7.14,50.0,7.14,17.9,464.0,0.0,False,Lunch
CLASSIC FALAFEL WITH TAHINI,85.0 g,482.0,20.0,21.2,58.8,10.6,17.6,659.0,0.0,False,Breakfast
SPICY FALAFEL WITH TAHINI,85.0 g,482.0,20.0,21.2,58.8,10.6,17.6,659.0,0.0,False,Lunch
100% NATURAL FALAFEL,56.0 g,321.0,21.4,3.57,57.1,10.7,10.7,36.0,0.0,False,Lunch
"ALFEZ, FALAFEL MIX",40.0 g,225.0,15.0,3.75,40.0,7.5,7.5,1150.0,0.0,False,Lunch
"ALWADI, QUINOA FALAFEL",100.0 g,220.0,8.0,6.0,33.0,3.0,10.0,600.0,0.0,False,Lunch
BAKED FALAFEL BALLS,85.0 GRM,271.0,12.9,7.06,43.5,5.88,8.2,188.0,0.0,False,Lunch
BAKED FALAFEL BALLS,85.0 g,271.0,12.9,7.06,43.5,5.88,0.0,188.0,0.0,False,Lunch
"FALAFEL BALLS, VEGAN",60.0 g,250.0,8.33,11.7,28.3,5.0,8.3,683.0,0.0,False,Lunch
FALAFEL CHICKPEA MIX,45.0 g,356.0,15.6,8.89,57.8,8.89,8.9,1490.0,0.0,False,Lunch
FALAFEL SNACK PACK,170.0 g,200.0,9.41,8.24,25.3,4.71,7.1,547.0,0.0,False,Lunch
FALAFEL TRADITIONAL MIX,30.0 g,333.0,23.3,3.33,60.0,6.67,23.3,1270.0,0.0,False,Lunch
FALAFEL VEGGIE PATTIES,62.0 g,226.0,3.23,12.9,21.0,3.23,6.5,790.0,0.0,False,Breakfast
FALAFEL WITH TAHINI SAUCE,28.0 g,218.0,7.14,14.3,21.4,0.0,0.0,321.0,0.0,False,Lunch
FALAFEL WITH TAHINI SAUCE,99.0 g,333.0,15.2,11.1,47.5,9.09,13.1,606.0,0.0,False,Lunch
"PAPOU'S KITCHEN, FALAFEL",106.0 g,160.0,7.55,2.83,26.4,4.72,7.5,462.0,0.0,False,Lunch
"ORIGINAL HUMMUS WITH HUMMUS CHIPS, HUMMUS",85.0 g,294.0,7.06,18.8,25.9,2.35,2.4,400.0,0.0,False,Unhealthy
"HUMMUS CHICKPEA CHIPS, HUMMUS",28.0 g,500.0,7.14,28.6,60.7,3.57,3.6,536.0,0.0,False,Unhealthy
"HUMMUS TWISTS PRETZELS, HUMMUS",28.0 g,464.0,17.9,17.9,57.1,7.14,3.6,1000.0,0.0,False,Unhealthy
"YAMBA HUMMUS, HUMMUS CLASSIC",28.0 g,393.0,10.7,25.0,32.1,3.57,10.7,393.0,0.0,False,Breakfast
"CLASSIC HUMMUS SINGLES, CLASSIC HUMMUS",28.0 g,250.0,7.14,21.4,14.3,0.0,3.6,375.0,0.0,False,Breakfast
"HOPE HUMMUS, SWEET POTATO HUMMUS",28.0 g,179.0,3.57,10.7,14.3,3.57,3.6,357.0,0.0,False,Unhealthy
"RED CURRY HUMMUS FLAVORED HUMMUS CRISPS, RED CURRY HUMMUS",28.0 g,393.0,14.3,10.7,67.9,7.14,10.7,893.0,0.0,False,Lunch
HUMMUS ROASTED RED PEPPERS WITH HUMMUS CHIPS,85.0 g,259.0,5.88,15.3,25.9,2.35,5.9,412.0,0.0,False,Dinner
VEGGIE WITH HUMMUS,228.0 g,75.0,1.75,3.07,8.77,2.63,2.6,145.0,0.0,False,Breakfast
"SHAWARMA MARINADE, SHAWARMA",15.0 ml,100.0,0.0,6.67,6.67,0.0,0.0,800.0,0.0,False,Lunch
"SHAWARMA ORGANIC SEASONING, SHAWARMA",0.6000000238418579 IU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Lunch
"MEDIUM SHAWARMA MARINADE, MEDIUM SHAWARMA",15.0 g,67.0,0.0,0.0,13.3,0.0,0.0,700.0,0.0,False,Lunch
"SHAWARMA SEASONED CHICKEN BREASTS, SHAWARMA",115.0 g,122.0,17.4,2.61,6.09,0.87,0.9,426.0,52.0,False,Lunch
SHAWARMA SPICE,0.699999988079071 g,0.0,0.0,0.0,0.0,0.0,0.0,12100.0,0.0,False,Lunch
"SHAWARMA, MILD",14.0 g,357.0,0.0,35.7,14.3,0.0,7.1,2640.0,0.0,False,Lunch
"KEBAB SHAWARMA SEITAN LOAF, KEBAB SHAWARMA",50.0 g,240.0,24.0,14.0,6.0,0.0,0.0,740.0,0.0,False,Lunch
"SHAWARMA MIDDLE EASTERN INSPIRED SEASONING BLEND, SHAWARMA",0.8999999761581421 g,0.0,0.0,0.0,0.0,0.0,0.0,5560.0,0.0,False,Lunch
"CHICKEN SHAWARMA AUTHENTIC MEDITERRANEAN SHAWARMA RECIPE FRAGRANT BLEND OF TURMERIC, GARLIC, AND SPICES QUICK MARINADE, CHICKEN SHAWARMA",28.0 g,357.0,3.57,35.7,7.14,0.0,3.6,1040.0,18.0,False,Lunch
"CHICKEN SHAWARMA LAVASH FLATBREAD WITH COOKED CHICKEN SHAWARMA, TOMATO SLICES, TZATZIKI SAUCE AND FETA CHEESE LAVASH WRAP, CHICKEN SHAWARMA",174.0 g,138.0,9.2,4.6,15.5,1.72,1.7,293.0,29.0,False,Breakfast
"ROASTED CHICKEN SHAWARMA BOWL WITH YOGURT SAUCE MEAL KIT, ROASTED CHICKEN SHAWARMA",448.0 g,152.0,11.8,3.12,18.8,1.34,1.1,30.0,28.0,False,Breakfast
"SHAWARMA RICE BOWL WITH CHICKEN, CHICKEN",136.0 GRM,147.0,5.88,5.15,19.1,1.47,1.5,235.0,11.0,False,Lunch
"MEAL KIT, ROASTED CHICKEN SHAWARMA BOWL WITH TZATZIKI",512.0 g,125.0,9.77,2.54,16.0,0.78,0.6,22.0,25.0,False,Lunch
"TETA FOODS, SHAWARMA MEDITERRANEAN MARINADE & COOKING SAUCE",28.0 g,207.0,0.0,17.9,10.7,3.57,3.6,1380.0,0.0,False,Lunch
"M'SHROOM SHAWARMA STYLE SHREDS SHREDDED KING OYSTER MUSHROOMS WITH SMOKY SPICE AND A HINT OF CORIANDER, M'SHROOM SHAWARMA STYLE SHREDS",150.0 g,53.0,1.33,2.33,8.0,0.67,4.7,293.0,0.0,False,Lunch
"SHAWARMA STYLE CHICKEN PEARLED COUSCOUS, TENDER WHITE MEAT CHICKEN, RED & GREEN BELL PEPPERS AND ONIONS - ALL COMBINED WITH MEDITERRANEAN SPICES IN AN INSANELY TASTY YOGURT & DILL SAUCE, SHAWARMA STYLE CHICKEN",255.0 GRM,114.0,6.67,2.35,16.1,1.18,0.8,173.0,16.0,False,Breakfast
"GRILLED CHICKEN SHAWARMA WITH CHARRED RED ONION, NAAN, AND TAHINI, CHARRED RED ONION, NAAN, AND TAHINI",573.0 g,154.0,9.6,8.03,12.4,1.57,1.0,91.0,22.0,False,Lunch
"BEEF & LAMB GYRO MEDITERRANEAN RECIPE STRIPS WITH TURMERIC RICE, TOMATOES & YOGURT SAUCE BOWL, BEEF & LAMB GYRO",312.0 GRM,135.0,6.73,4.81,16.0,1.28,1.0,276.0,6.0,False,Breakfast
"MIDDLE EASTERN-INSPIRED MIDDLE EASTERN-STYLE SPICED CHICKEN BREAST WITH RICE, GREEN LENTILS, CHICKPEAS, CAULIFLOWER & PICKLED RED CABBAGE GRAIN BOWL, MIDDLE EASTERN-INSPIRED",298.0 GRM,144.0,6.38,5.7,17.1,2.35,2.3,268.0,5.0,False,Lunch
PITA BREAD,39.0 g,231.0,10.3,2.56,43.6,0.0,5.1,308.0,0.0,False,Breakfast
